Abbe Sterbini,#Abbe_Sterbini,,['880'],Antiquities.,EPF108491162v,"-880
            The head of an old man in red
              earth from Italy by the
                Abbe Sterbini."
Dr. Richardson,#Dr._Richardson,1435757,['100*'],Antiquities.,EPF108491163,"-100*.
            Fragments of the devills arrows at Burrowbridge sent me by  Dr. Richardson."
Mr. Martin,#Mr._Martin,,['106'],Antiquities.,EPF108491163,"-106.
            A Sepulchrall Lamp
               of red
              clay with
              Strobu mark'd on it taken up at
              Colonia Agrippina at some distance from
                Colen in Germany & given
              me by Mr. Martin.
            
              
            A.W.F. 1852
              
            X"
Mr. Brigstock.,,,['107'],Antiquities.,EPF108491163,"-107.
            An Egyptian
              earthen
              idol wt. Hieroglyphicks upon it,
              from  Mr. Brigstock.
              Isis Vid Montfaucon t. 2. supp. p. 280. pl.
              CXI"
Abbe Sterbini,#Abbe_Sterbini,,['904'],Antiquities.,EPF108491163v,"-904.
            A black bowl of red
              earth lackerd or varnished wt. sevll. figures by way of Ornamend in the inside from Italy by the Abbe Sterbini
            
              
              E H"
Mr. Morton,#Mr._Morton,,['108'],Antiquities.,EPF108491164,"-108.
            An urn said to be taken up wt. its mouth inclining towards the East from amongst
              others wch. had crosses upon them. from  Mr. Morton. I doubt it.
              This is glazed. Part of the upper - chap of a man.
                some monkeys bones from the same."
Sr. Tho. Brown's,,,['109'],Antiquities.,EPF108491164,"-109.
            An urn the first figured in  Sr. Tho.
                  Brown's hydriotaphia, found in
              Norfolk. Id."
Oldisworth,#Oldisworth,,['113'],Antiquities.,EPF108491164,"-113.
            Part of a gray
              earthen
              urn wt. an animals head on its
              outside perhaps a hunters. / other pieces of the same. Oldisworth."
Abbe Sterbini,#Abbe_Sterbini,,['928'],Antiquities.,EPF108491164v,"-928.
            The head of a man in red
              earth wt. his head shaved except a
              border of hair. from Rome by the Abbe
                Sterbini."
L'Abbe Sterbini,#Lbini,,['945'],Antiquities.,EPF108491165v,"-945.
            A figure in red
              terra cotta in his left hand holding a roll & his left a
              wheel from Rome by L'Abbe
                Sterbini"
Dr. Brown,#Dr._Brown,,['123'],Antiquities.,EPF108491166,"-123.
            A piece of a tile or Vessell of pale
              red
              earth wt. Roman letters on it in 2 lines. Dr.
                  Brown"
D. Id,,,['979'],Antiquities.,EPF108491166v,"-979.
             _____ two dolphins at top. at bottom. Clo. t. el. D. Id.
            
              
              A.W.F. 1852.
              58"
Dr. Br.,,,['132'],Antiquities.,EPF108491167,"-132.
            A piece of another vessell or Roman
              tile with one row of letters of a
              paler coloured gray
              earth. Dr. Br."
Oldisworth,#Oldisworth,,['134'],Antiquities.,EPF108491167,"-134.
            Pieces of Roman patera of red
              earth on one of which is a Roman name supposed to be that of the Workman. Cragnah /
              severall of them wt bas reliefs. Oldisworth.
            
              
              
              
              i"
Sandys,,,['135'],Antiquities.,EPF108491167,"-135.
            A small Ægyptian earthen
              Idoll of a blew colour from
              Egypt by Sandys."
Cardinall Gualtieri,,,['980'],Antiquities.,EPF108491167v,"-980.
            A Roman Lamp of red
              earth wt. a leopard at top &
              underneath the word. Ra gu aug sus from Rome
              from the Collection of  Cardinall Gualtieri by the
              Abbe Sterbini.
            
              
              
              
            
            X
            
              A.W.F. 1852."
Abbe Sterbini,#Abbe_Sterbini,,['980'],Antiquities.,EPF108491167v,"-980.
            A Roman Lamp of red
              earth wt. a leopard at top &
              underneath the word. Ra gu aug sus from Rome
              from the Collection of  Cardinall Gualtieri by the
              Abbe Sterbini.
            
              
              
              
            
            X
            
              A.W.F. 1852."
Dr. Br.,,,['138'],Antiquities.,EPF108491168,"-138.
            The hand of a brasse statue of
              Jupiter holding a thunderbolt.  Dr. Br."
Dr. Br,#Dr._Br,,['139'],Antiquities.,EPF108491168,"-139.
            A piece of an urn of gray
              earth. -
               Dr. Br."
Dr. Br.,,,['140'],Antiquities.,EPF108491168,"-140.
            An Ancient ivory comb ? with some
              brasse plates.  Dr. Br.
            
              
              20 M"
E. B. ,,,['144'],Antiquities.,EPF108491168,"-144.
            An old Roman key found at  in Hungarie by my son  E. B.
              1669. an a fibula ? wt. 2 ancient brasse pieces of a fibula ? wt. other pieces of fibula from Reculver cliffe in
                Kent."
Dr. Br,#Dr._Br,,['145'],Antiquities.,EPF108491169,"-145.
            One of the pieces of ancient Mosaic work? 
                  Dr. Br."
Dr. Br,#Dr._Br,,['146'],Antiquities.,EPF108491169,"-146.
            A  hite large
              piece of W marble
              blackned over for the same?
                 Dr. Br."
Dr. Br,#Dr._Br,,['148'],Antiquities.,EPF108491169,"-148.
            A piece of a brick out of the old
              Roman arch at Carnuntum nigh Petro= =nell
              3 German miles from Presburg 7 from
                Vienna.  Dr. Br."
Mr. Lloyd,,,['149'],Antiquities.,EPF108491169,"-149.
            A piece of an ancient floor or pavemt.
              Mr. Lloyd."
Mr. Morton,#Mr._Morton,,['151'],Antiquities.,EPF108491169,"-151.
            Tessellæ us'd in the Roman pavement at Caster
              (Durobrivæ). in Northampton shire. N. hist. Ch.
                10.
              Mr. Morton."
Cardinal Gualtieris,,,['1023'],Antiquities.,EPF108491169v,"-1023. 
            A bak'd earth Roman lamp wt a mask on
              its upper side. From  Cardinal Gualtieris collection by
              the Abbe Sterbini."
Abbe Sterbini,#Abbe_Sterbini,,['1023'],Antiquities.,EPF108491169v,"-1023. 
            A bak'd earth Roman lamp wt a mask on
              its upper side. From  Cardinal Gualtieris collection by
              the Abbe Sterbini."
Mr. Hodges,,,['154'],Antiquities.,EPF108491170,"-154.
            A Japan
              Javelin made of palm tree wood.
              given me by Mr. Hodges"
Mr. Cairns,,,['157'],Antiquities.,EPF108491170,"-157.
            A warlike weapon. From Tartary? See Motrays
              travells given me by Mr. Cairns."
Card inall Gualtieris,,,['1040'],Antiquities.,EPF108491170v,"-1040.
            A Roman lamp of red
              bak'd earth on the Upper side 2 boys at play? from
                 Card inall Gualtieris Collection at
                Rome the Abbe Sterbini."
Abbe Sterbini,#Abbe_Sterbini,,['1040'],Antiquities.,EPF108491170v,"-1040.
            A Roman lamp of red
              bak'd earth on the Upper side 2 boys at play? from
                 Card inall Gualtieris Collection at
                Rome the Abbe Sterbini."
Bp of Norwich.,,,['159'],Antiquities.,EPF108491171,"-159.
            An urne taken up in Norfolk.
              given me by the Bp of Norwich."
Ld Peterborough.,,,['167'],Antiquities.,EPF108491172,"-167.
            A gray
              long
              urne or Sympulum ?
               Ld Peterborough.
              0. 2. 6."
Mort,,,['168'],Antiquities.,EPF108491172,"-168.
            A blue or green
              glasse
              bead or Druids
              amulet found near Rowel in
                Northamptonshire
               Mort. N. H. N. p. 499. tab.
                14. fig. 1.
              Glain Naidr Snake Stones or adderbeads of Llwd. add. Cambd. p. 683. This the
              whorle or verticullum of a spindle.
            
              
              20 M"
Mort.,#Cromwell_Mortimer,,['170'],Antiquities.,EPF108491172,"-170.
            Tessellæ or square
              red tiles of 1 inch for Roman Mosaic pavements
              from Castor in Northamptonshire.
                   Mort. N. H. N. p.
                509."
Mort,,,['171'],Antiquities.,EPF108491172,"-171.
            A piece of a 
               era found in Weekly field. near Castor of a brighter red .  0.
                  Mort. N. H. N. p. 53"
Mr. Wainwrights,,,['173'],Antiquities.,EPF108491172,"-173.
            The garniture of an old wainscot
              chimney piece at Mr. Wainwrights at
              Throp Mandeville. M
            
              
              19 g"
Cardinall Gualtieris,,,['1082'],Antiquities.,EPF108491172v,"-1082.
            An Etruscan or Roman lamp on the concave
              top of wch. is a Victory Standing in her left a palm branch
              in the right a shield on wch. are severall lines of
                Etruscan Characters on the sides a
              Janus, Caduceus &c from  Cardinall Gualtieris collection
              by the Abbe Sterbini.
              Montfaucon tom 5 part 2 pl. cxc. pa. 228
            
              
              
              A.W.F. 1852"
Abbe Sterbini.,,,['1082'],Antiquities.,EPF108491172v,"-1082.
            An Etruscan or Roman lamp on the concave
              top of wch. is a Victory Standing in her left a palm branch
              in the right a shield on wch. are severall lines of
                Etruscan Characters on the sides a
              Janus, Caduceus &c from  Cardinall Gualtieris collection
              by the Abbe Sterbini.
              Montfaucon tom 5 part 2 pl. cxc. pa. 228
            
              
              
              A.W.F. 1852"
Dr. Waldo,#Dr._Waldo,,['180'],Antiquities.,EPF108491173,"-180.
            A large Ægyptian beetle or Scarabeus
               wt. Hieroglyphics upon it. From
              the 
              East Indies from Dr. Waldo }-- 
                0.15.0 ____ 
                Vid
                Montfaucon tom 2 Supp. pl. CXXXV
            
              
              
              ✓
              a"
Dr. Lavater,#Dr._Lavater,,['181'],Antiquities.,EPF108491173,"-181.
            Tali antiqui Badenses. pulatitÿ. From
              Dr. Lavater."
Cardinall Gualtieris,,,['1097'],Antiquities.,EPF108491173v,"-1097.
            A Roman red
              earth bak'd lamp wt. Bachus on the top
              sitting wt. an urceus held in his right hand in a crown of grapes the underneath ITAL ___ from
               Cardinall Gualtieris collection by the Abbe
                Sterbini."
Abbe Sterbini,#Abbe_Sterbini,,['1097'],Antiquities.,EPF108491173v,"-1097.
            A Roman red
              earth bak'd lamp wt. Bachus on the top
              sitting wt. an urceus held in his right hand in a crown of grapes the underneath ITAL ___ from
               Cardinall Gualtieris collection by the Abbe
                Sterbini."
Jo. Bapt. Ottius,#Jius,98100996,['183'],Antiquities.,EPF108491174,"-183.
            Tesseræ Badenses curiosiores quia crucem eruditis figunt.
               Jo. Bapt. Ottius sent them to
                  Mr.
                Holiday who gave them to me."
Mr. Holiday,,,['183'],Antiquities.,EPF108491174,"-183.
            Tesseræ Badenses curiosiores quia crucem eruditis figunt.
               Jo. Bapt. Ottius sent them to
                  Mr.
                Holiday who gave them to me."
Dr. Massy,#Richard_Middleton_Massey3,,['184'],Antiquities.,EPF108491174,"-184.
            A piece of an urne in which there
              was found near halfe a bushell of coins of Tetricus & Victorinus near
                Wisbech given me by Dr.
                  Massy.
            
              
              20 J"
Mr. Beverland,,,['185'],Antiquities.,EPF108491174,"-185.
            The foot of a Statue 
                or Votum ? From 
               Mr. Beverland.
                
                Vid
                Montfaucon tom. 2. p. l. page 250. pl. C.
                 Cast in lead of a foot L. 3 1/2in.
            
            
              
              VII G
              A.W.F. 1853."
Dr . Brooks,,,['188'],Antiquities.,EPF108491174,"-188.
            A piece of a white tesselated or
              Mosaic work pavement found near
              Bourne in Sussex. given me by D
                  r.
                Brooks."
Dr. Lister,#Dr._Lister,17095468,['189'],Antiquities.,EPF108491174,"-189.
            part of a Roman patera From 
                  Dr. Lister."
Pet,,,['190'],Antiquities.,EPF108491174,"-190.
            part of a red glased Roman
              patera. 
                Pet."
Pet,,,['191'],Antiquities.,EPF108491174,"-191.
             An Indian Hatchet ? 
                Pet."
Cardinall Gualtieris,,,['1110'],Antiquities.,EPF108491174v,"-1110.
            A lamp wt. upon its upper
                part figure sitting holding up another seeming fainting or dead, a
              bow hang ing by from  Cardinall Gualtieris collection
              by the Abbe Sterbini.
            
              
              
              A.W.F. 1852."
Abbe Sterbini,#Abbe_Sterbini,,['1110'],Antiquities.,EPF108491174v,"-1110.
            A lamp wt. upon its upper
                part figure sitting holding up another seeming fainting or dead, a
              bow hang ing by from  Cardinall Gualtieris collection
              by the Abbe Sterbini.
            
              
              
              A.W.F. 1852."
Lord Sandwich,#Earl_of_Sandwich,3267042 ,['1119'],Antiquities.,EPF108491174v,"1119.
            An ibis preserved by the Ægyptians in an earthen
              red
              
              cylindricall pott sealed up wt. a
                white cement. In those are contained sometimes hawks
              given me by my  Lord Sandwich who brought it from the
              pyramids of Ægypt.
              Cigogne noir Biron. p. 257."
Pet,,,['193'],Antiquities.,EPF108491175,"-193.
            A Roman brick ? 
                Pet."
Kemp,#John_Kempe,72605595 ,['196'],Antiquities.,EPF108491175,"-196.
            
              Inscript. 
                  Kemp. No. 15. p.
                40."
Kemp.,,,['201'],Antiquities.,EPF108491175,"-201.
            Simulacrum Ægyptiacum No. 21.  Kemp. p. 10."
Kemp,#John_Kempe,72605595 ,['202'],Antiquities.,EPF108491175,"-202.
            Jupiter No. 2. 
                  Kemp. p. 60."
Kemp,#John_Kempe,72605595 ,['203'],Antiquities.,EPF108491175,"-203.
            Caput &c. No. 30.  Kemp. p. 12. Priapus."
Earl of Arundell,#Earl_of_Arundell,41868983 ,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr. Fuller,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr. Benjamin Mott,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Sr. Andrew Fountain,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr Warner,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr Galliard,#Mr_Galliard,69276833,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Dr. Hutton,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Charles Lord Hallifax,#Charles_Montagu,22485966,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr Gousset.,,,['1120'],Antiquities.,EPF108491175v,"1120.
             1. An black
              ebbany Cabinet where= in are contained the impressions
              of many seals or intaglia of the
              Earl of Arundell taken of by  Mr. Fuller the painter in
              Sulphere bought by me from
               Mr. Benjamin Mott. Printer to the
              Parish Clarks &c. of Lo n don  2 Impressions of the seals of Louis the 14 French King
              in glass of sevll.
                colours the seals themselves are in taken of by the d i rection of  Sr.
                Andrew Fountain by the desire of Mr Warner Goldsmith &c 
               3 Some others. Particular Pyrus Epiroarotarum rex found
                at
              Lyons in France bought by
               Mr Galliard & sold to me by his Ex:
                 Dr. Hutton for 75 pounds at the same
              Price for  Charles Lord Hallifax this Coppy in
                wax was taken off by Mr
                Gousset. concerning this see Spoon in his quiti  Miscellania
                eruditi anti"
Mr. Jackson,#Mr._Jackson,,['1121'],Antiquities.,EPF108491175v,"1121.
            Pieces of gray
                earthen Roman Urns found by the
                banks of the Thames near Stains by Mr. Jackson"
Kemp,#John_Kempe,72605595 ,['211'],Antiquities.,EPF108491176,"-211.
            Caput muliebre 
                  Kemp. No. 15. p.
                34."
Dr. Sylvestre,,,['221'],Antiquities.,EPF108491176,"-221.
            A Rolator ? in bak'd earth
              brought from Rome by  Dr. Sylvestre."
Kemp,#John_Kempe,72605595 ,['229'],Antiquities.,EPF108491176,"-229.
            Lucerna veste exære 
                  Kemp. p. 129. No.
                1.
               (vid Lamp ) Cytrall
                Montfaucon tom. 5 part 2 pl. CLIII p. 21"
Sigr. Sterbini,,,['1122'],Antiquities.,EPF108491176v,"1122.
            
               One page of an Ancient Book such as is mention'd in
                  Montfaucon tom. 2 Supp. pag. 378 Pl. CLXXVII in small unknown Characters or an Impression of the
                same in an
                amalgama of tin & Mercury from Sigr. Sterbini who had wrote upon it Sig
                    r. Veraccini"
Sig r. Veraccini,,,['1122'],Antiquities.,EPF108491176v,"1122.
            
               One page of an Ancient Book such as is mention'd in
                  Montfaucon tom. 2 Supp. pag. 378 Pl. CLXXVII in small unknown Characters or an Impression of the
                same in an
                amalgama of tin & Mercury from Sigr. Sterbini who had wrote upon it Sig
                    r. Veraccini"
Dean Copping,#Dean_Copping,14626888,['1123'],Antiquities.,EPF108491176v,"1123.
            Model  antique
                 of gold Rings found in Ireland. sent to me by  Dean Copping.
            
              20 M.
              216. b"
Mr. Ashwort,,,['1125'],Antiquities.,EPF108491176v,"1125.
            The Model of a Brasse
              Celta wt. a loop found in a
              Tuft Bogg  Marsh within two Miles of
                Macclesfield sent to me by Mr.
                Ashwort.
            
              
              X"
Kemp.,,,['230'],Antiquities.,EPF108491177,"-230.
            Lucerna
              
                Lamp.
              taurum referens 
                  Kemp. p. 129. No.
                2."
Kemp.,,,['231'],Antiquities.,EPF108491177,"-231.
             _____ rotundæ formæ No. 5. 
                  Kemp. p. 130."
Kemp,#John_Kempe,72605595 ,['232'],Antiquities.,EPF108491177,"-232.
            Urna fictilis 5. 
                  Kemp. p. 178."
Kemp.,,,['236'],Antiquities.,EPF108491177,"-236.
            phiala Lachrymatoria fictilis. 
                  Kemp. p. 179.
            
              
                
                
              
            
            
              A.W.F. 1852."
Wm. Ellis Esqr,,,['238'],Antiquities.,EPF108491177,"-238.
            The same
              broader & shorter from
              Kiddall in Yorkshire near Leeds found in
              the grounds of Wm. Ellis
                  Esqr. & given me by  Dr. Richardson.  M
                  r.
                Gale showed me one in the mould from
              Yorkshire. Id.
              
               L 3 1/8
            X
            
              
            
            
              A.W.F. 1853."
Dr. Richardson,#Dr._Richardson,1435757,['238'],Antiquities.,EPF108491177,"-238.
            The same
              broader & shorter from
              Kiddall in Yorkshire near Leeds found in
              the grounds of Wm. Ellis
                  Esqr. & given me by  Dr. Richardson.  M
                  r.
                Gale showed me one in the mould from
              Yorkshire. Id.
              
               L 3 1/8
            X
            
              
            
            
              A.W.F. 1853."
Mr . Gale,,,['238'],Antiquities.,EPF108491177,"-238.
            The same
              broader & shorter from
              Kiddall in Yorkshire near Leeds found in
              the grounds of Wm. Ellis
                  Esqr. & given me by  Dr. Richardson.  M
                  r.
                Gale showed me one in the mould from
              Yorkshire. Id.
              
               L 3 1/8
            X
            
              
            
            
              A.W.F. 1853."
Mr . Cadogan,,,['1127'],Antiquities.,EPF108491177v,"1127.
            
               A blew flower an  Hyacinth Modern made at Room & given me by My Grandson  M
                    r. Cadogan"
Mr . W,,,[],Antiquities.,EPF108491177v,"Tiles taken from Roman baths at Bath given by M
                  r. W
              m. Watson.

            Given by  Smart Lethieullier Esqr."
Smart Lethieullier,#Smart_Lethieullier,57510406,[],Antiquities.,EPF108491177v,"Tiles taken from Roman baths at Bath given by M
                  r. W
              m. Watson.

            Given by  Smart Lethieullier Esqr."
Conyers,,,['246'],Antiquities.,EPF108491178,"-246.
            A British weapon found wt.
                Elephants tooth opposite to black Marys
                near Grayes inn lane
              Conyers It is a large
              black
              flint shaped into the figure of
              a Spears point. K.
            
              
              28. b."
Conyers,,,['248'],Antiquities.,EPF108491178,"-248.
            Broken armillas found among urnes in the
                fields North west of the tower of London together wt. the silver & beads. Conyers. K."
Pet,,,['249'],Antiquities.,EPF108491178,"-249.
            A priapus in brasse wt. the penis at one end & a mans head on the other. 
                Pet."
Colonel William Lethieullier,,,[],Antiquities.,EPF108491178v,"The Bequest of Colonel William
                Lethieullier Left by his will dated july 23. 1755."
Wood,,,['2'],Antiquities.,EPF108491178v,"2.
            The coffin which contained the Mummy made of
              sycamore  Wood in the form of the Corps
              & beautifully adorned all round wt hieroglyphics. it
              is now placed upright in a Mohogany case wt glass sides that
                ye whole may be exposed to view. Height of the coffin w t the Base that supports it 6 feet 6 inches. a particular
              explication of the Hieroglyphics
              painted on this coffin has been published by Mr Alexander Gordon."
Mr Alexander,,,['2'],Antiquities.,EPF108491178v,"2.
            The coffin which contained the Mummy made of
              sycamore  Wood in the form of the Corps
              & beautifully adorned all round wt hieroglyphics. it
              is now placed upright in a Mohogany case wt glass sides that
                ye whole may be exposed to view. Height of the coffin w t the Base that supports it 6 feet 6 inches. a particular
              explication of the Hieroglyphics
              painted on this coffin has been published by Mr Alexander Gordon."
Mr. Kennedy,,,['254'],Antiquities.,EPF108491179,"-254.
            An Ægyptia Large beetle wt. the
              wings striated length ways in
                touchstone. From Mr. Kennedy."
Mr. Smith.,,,['255'],Antiquities.,EPF108491179,"-255.
            A piece of hexangular
              transparent
              
              Chrystall sett as a tobacco stopper wt. the words ave maria on a
              piece of silver into wch.
              it is sett. found in the Church Yard at Wisbech & given to me by
                  Mr.
                Smith."
Mr. Kemps,,,['256'],Antiquities.,EPF108491179,"-256.
            A Roman Souldjer from Mr.
                  Kemps collection & Mr. Warners."
Mr. Warners,,,['256'],Antiquities.,EPF108491179,"-256.
            A Roman Souldjer from Mr.
                  Kemps collection & Mr. Warners."
Mr. Conyers,,,['257'],Antiquities.,EPF108491179,"-257.
            A Very large
              gray
              urn from Spitlefields? from Mr.
                Conyers's collection by Dr. .
                  Woodward in his p. 267. No. 9  It hath burnt bones in
              it.

            
              
                 Woodward p 267 No
                    9. Tus urna quarum una tautum intagra effossæ Spitalfields."
Woodward,,,['257'],Antiquities.,EPF108491179,"-257.
            A Very large
              gray
              urn from Spitlefields? from Mr.
                Conyers's collection by Dr. .
                  Woodward in his p. 267. No. 9  It hath burnt bones in
              it.

            
              
                 Woodward p 267 No
                    9. Tus urna quarum una tautum intagra effossæ Spitalfields."
Woodward,,,['257'],Antiquities.,EPF108491179,"-257.
            A Very large
              gray
              urn from Spitlefields? from Mr.
                Conyers's collection by Dr. .
                  Woodward in his p. 267. No. 9  It hath burnt bones in
              it.

            
              
                 Woodward p 267 No
                    9. Tus urna quarum una tautum intagra effossæ Spitalfields."
Mr. Conyers,,,['258'],Antiquities.,EPF108491179,"-258.
            Another on wch. is this inscription
              by Mr.
                Conyers Effossum ex agni juxtaturrin
              Lond. et est ex vasibus idem cum ÿs repertis prope templum
              Sti. Pauli ibi in the K. In. No. 9."
Dr. Woodwards,,,['259'],Antiquities.,EPF108491179,"-259.
            Another dugg up near Bishops gate. 1707. from
               Dr. Woodwards
              collection. No. 9."
Hand,,,['5'],Antiquities.,EPF108491179v,"5
            
              Two Feet and a Hand seemingly of a mummy in a small deal Box, covered with marble paper and a
                glass lid."
Cadogan,,,['244*'],Antiquities.,EPF108491180,"-244*.
            Osyris? Taken up from the ditch in repairing the
              fortifications at Port Mahon in Minorca
              given to me by Lord 
                Cadogan.  Osyris standing wt : two Litui in
                his hands. Wt : a three cornered cape"
Lord Burlington,,,['249*'],Antiquities.,EPF108491180,"-249*.
            A wedge or what is called a Celta wt out any ear hole at the top or ring.
              from Yorkshire by My  Lord Burlington. 
                Vid
                Montfau con tom 3. par. 2 pl. CLXXXVIII p. 339  L 5 2/10
            
              
              A.W.F. 1852.
              X"
Mr. And. Hay,,,['250*'],Antiquities.,EPF108491180,"-250*.
            A brasse
              Lachrymatory on wch. is engraved
              a head & this inscription Julio Cæsari Calpurn:
              mastriss: uxor L. C. from Rome by  Mr. And. Hay."
Charles 2,,,[],Antiquities.,EPF108491180a,Charles 2.d
Elizabeth. Queen,,,[],Antiquities.,EPF108491180a,Elizabeth. Queen.
Sloane Sir Hans ,,,[],Antiquities.,EPF108491180a,Sloane Sir Hans
